,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,PAY_5,PAY_6,Previous_payments,Target
38716,50000.0,1,1,1,40,0,0,0,0,0,11446.367412521548,1
38717,20000.0,2,2,1,36,1,2,0,0,1,5283.632523963177,1
38718,159511.74617201855,1,1,1,26,0,0,0,0,-1,35038.89040382362,1
38719,50000.0,1,2,1,40,2,2,0,0,0,9516.89075502559,1
38720,120000.0,1,1,1,30,1,1,1,1,1,14091.419064914384,1
38721,130168.96157594888,1,1,1,45,0,0,0,0,0,22746.02423269959,1
38722,20000.0,1,2,1,27,0,0,0,0,0,7731.086377423541,1
38723,100000.0,1,2,1,36,2,0,0,0,0,16972.108750791474,1
38724,100000.0,1,2,1,48,2,1,1,1,0,13033.641424616475,1
38725,365812.4733380078,1,1,2,40,1,2,0,0,0,63509.58837167865,1
38726,131900.4278951598,2,2,1,35,0,0,1,1,1,8250.451671538118,1
38727,481586.99304129346,2,2,1,35,2,1,0,0,0,96047.0744652206,1
38728,350000.0,1,1,1,33,-1,-1,-1,-2,-1,302.4062333891627,1
38729,30000.0,2,2,1,24,1,2,0,1,1,6630.938692938529,1
38730,50000.0,1,2,1,37,1,1,0,0,0,4472.305421470398,1
38731,150000.0,2,1,2,29,-1,-1,-1,-1,0,18599.883024005732,1
38732,20000.0,2,2,1,36,0,0,0,0,0,7244.302767644851,1
38733,10000.0,1,1,1,44,0,0,1,0,0,4314.322651978133,1
38734,110936.24204861073,1,2,1,54,0,0,0,2,0,86284.41201269311,1
38735,50000.0,1,2,1,31,1,2,0,2,0,6098.30320922539,1
38736,280000.0,1,1,1,29,-1,-1,-2,-1,-1,100.04116041638301,1
38737,270000.0,1,1,1,42,-1,-1,-1,-1,-1,705.055187899525,1
38738,280000.0,1,1,1,36,-1,-1,-2,-1,-1,2597.621874922208,1
38739,20000.0,1,2,2,36,0,-1,-1,-1,-2,532.0939875704566,1
38740,50000.0,1,2,1,39,1,2,2,1,0,5562.702134943003,1
38741,298022.87577096093,2,2,1,35,2,1,0,0,0,50009.98286993508,1
38742,50000.0,1,2,2,32,2,0,0,0,0,6817.974280641186,1
38743,184695.91040046766,2,2,1,47,1,1,0,0,0,20247.750602276526,1
38744,110603.62859777805,1,1,2,37,1,0,0,0,-1,14118.903053729682,1
38745,30000.0,1,2,2,31,0,0,0,0,0,7296.398987769271,1
38746,20000.0,1,2,1,49,1,2,0,2,0,2336.5209829951623,1
38747,70000.0,1,1,1,36,0,0,0,0,0,16820.231599008544,1
38748,80000.0,1,1,1,26,0,0,1,0,0,11888.221259110183,1
38749,70212.16273376557,2,2,2,48,1,0,0,0,0,34783.971749741686,1
38750,360000.0,1,1,1,36,1,0,-1,-1,-1,7283.799417001252,1
38751,250000.0,1,1,1,35,2,2,-1,-1,-1,0.0,1
38752,30000.0,2,2,2,23,0,0,0,0,0,7911.499179476664,1
38753,380000.0,1,2,1,53,-1,-2,-2,-2,-2,32117.546626073177,1
38754,20000.0,1,2,1,31,0,0,0,0,0,7541.435303642156,1
38755,80000.0,2,2,1,36,1,2,2,2,-1,3504.3316782627726,1
38756,50000.0,2,1,1,23,1,2,0,0,0,7495.3291915771115,1
38757,100000.0,2,2,1,41,0,2,0,0,-1,3684.7502858486,1
38758,83222.3482891024,1,2,2,27,0,0,0,0,0,14748.128293158552,1
38759,240000.0,1,1,1,41,1,0,-2,-2,-2,0.0,1
38760,160000.0,1,1,1,45,0,1,-1,-1,-1,624.4986696834374,1
38761,272282.05172756437,1,2,1,38,1,0,0,0,0,34698.22822254777,1
38762,30000.0,1,2,2,30,2,0,0,2,2,10453.805540704907,1
38763,110000.0,1,1,2,26,1,0,0,1,0,23719.47837959229,1
38764,198960.31787671673,2,1,1,30,0,0,1,1,2,50226.44052928139,1
38765,50000.0,2,2,2,30,2,2,2,0,0,7171.485690829087,1
38766,110000.0,2,2,1,29,0,0,0,0,0,26278.117157993984,1
38767,20000.0,2,2,1,49,1,2,0,2,1,5596.569306824953,1
38768,240000.0,2,2,1,40,0,0,-2,-2,-2,0.0,1
38769,80000.0,1,1,1,33,2,2,0,0,0,12654.995380540015,1
38770,30000.0,2,2,2,37,2,0,1,0,0,11789.920445224237,1
38771,194572.63522174308,1,1,2,34,0,0,0,0,0,16623.613796035264,1
38772,50000.0,2,1,2,35,1,1,2,2,2,11411.02853371945,1
38773,150000.0,1,1,1,49,2,2,2,1,1,6235.212612256646,1
38774,27958.430298437903,1,2,2,30,1,0,0,-2,-2,5791.92400169621,1
38775,90000.0,1,1,1,37,0,0,0,0,-1,13167.383900454988,1
38776,208722.7681849695,1,1,1,43,1,2,0,2,0,17868.53480897116,1
38777,50000.0,1,1,2,28,1,2,0,0,0,48741.75943230817,1
38778,10000.0,1,2,2,36,1,2,0,0,2,5595.330202818538,1
38779,200000.0,1,1,2,26,1,1,1,1,1,34079.67737373917,1
38780,90000.0,1,2,1,43,1,-1,-1,-1,-1,1043.4068628165328,1
38781,20000.0,1,2,2,22,3,2,5,5,5,0.0,1
38782,50000.0,1,2,2,26,0,0,0,0,0,7413.366574815036,1
38783,220000.0,2,1,1,38,0,-1,0,-1,-1,2161.2310110869503,1
38784,99911.29058965384,1,1,1,29,2,1,0,1,0,12392.17410872594,1
38785,70000.0,1,2,1,40,1,1,2,2,2,8213.672697787622,1
38786,90000.0,2,2,1,41,1,-1,-1,0,-1,2506.753136192896,1
38787,201656.47488859316,2,1,1,61,-1,-1,0,0,-1,86217.98352050936,1
38788,20000.0,2,2,2,55,0,0,0,0,0,27440.301142642667,1
38789,70000.0,2,2,1,37,0,0,0,1,0,14614.548843155491,1
38790,230000.0,2,1,2,36,-1,-1,-1,-1,-1,18330.06475045546,1
38791,110000.0,2,1,1,28,1,2,0,0,2,21373.42340617373,1
38792,30000.0,2,2,1,47,1,2,2,2,0,8341.52262398914,1
38793,210000.0,2,1,1,34,0,-1,-2,-2,-2,384.8269697592866,1
38794,20000.0,2,2,1,38,0,-1,-2,-2,-2,1821.7247505632956,1
38795,285006.04099216126,1,1,1,41,2,1,0,0,0,37678.57615912762,1
38796,50000.0,1,2,1,35,2,1,1,1,-1,916.3065096376544,1
38797,30000.0,1,2,1,45,0,0,0,0,-1,18556.731219281282,1
38798,80000.0,2,2,1,47,2,2,1,0,0,14922.240216624108,1
38799,150728.13715909977,1,2,1,38,0,0,0,0,0,26903.815474104667,1
38800,260000.0,1,3,2,32,0,0,0,0,0,33998.9864067,1
38801,88106.01120531265,1,2,2,39,0,0,0,0,0,15855.980503841942,1
38802,207782.02123082711,1,2,1,29,1,1,1,2,1,37570.054626019395,1
38803,140000.0,1,1,1,37,1,2,2,2,2,28641.695142381577,1
38804,30000.0,2,2,1,41,2,1,1,1,1,6027.654939177099,1
38805,78859.13520772955,2,2,1,38,0,0,0,0,0,94623.12822048801,1
38806,130000.0,1,2,1,40,0,1,0,0,0,6026.9230566056085,1
38807,25152.826403745254,2,3,1,41,0,0,0,0,0,20346.83808690654,1
38808,130000.0,1,1,2,35,0,0,0,-2,-2,6977.542913239759,1
38809,80000.0,1,1,2,25,0,0,0,0,0,13300.693578172522,1
38810,215097.9280886009,1,2,1,31,0,0,0,1,0,50323.2455212815,1
38811,140857.68650299817,1,1,2,38,0,0,0,0,0,21409.354814914954,1
38812,10000.0,1,3,1,30,2,2,5,5,5,34.78152648560706,1
38813,160000.0,1,1,1,39,0,0,0,-2,-2,509.49756854507376,1
38814,201565.29094752323,1,1,1,31,1,2,2,1,1,37531.305818950466,1
38815,10000.0,2,3,1,50,2,2,2,0,0,13009.235731612405,1
38816,20000.0,2,1,1,43,0,1,-1,0,-1,4192.576205476247,1
38817,180000.0,2,2,1,50,0,0,-2,-2,-1,1255.472941160719,1
38818,20000.0,1,1,2,25,1,2,1,1,1,4323.696372695356,1
38819,30000.0,1,2,1,26,6,5,4,3,2,2406.6483170053543,1
38820,20000.0,1,2,2,33,2,2,0,0,0,12880.2692126394,1
38821,249506.52180592148,1,1,1,46,0,-1,-1,-1,-1,26547.57595380876,1
38822,160000.0,1,1,2,34,0,1,0,1,-1,3383.7749575814473,1
38823,20000.0,1,2,1,29,0,1,0,0,0,3600.024813188379,1
38824,30000.0,1,2,2,36,1,2,1,1,1,3322.904106633083,1
38825,120000.0,2,3,1,31,1,-1,-1,0,-1,2773.859767783094,1
38826,20000.0,1,2,1,37,0,0,0,0,0,7208.958897893535,1
38827,50000.0,1,1,2,37,0,0,1,1,1,1634.4702289095085,1
38828,362863.85153962224,1,1,1,35,0,0,0,0,0,60328.11601925492,1
38829,50000.0,2,2,2,40,3,3,1,0,0,1956.009262271065,1
38830,60000.0,2,2,1,31,0,0,0,0,0,11580.179852708088,1
38831,30000.0,1,1,2,25,0,0,1,2,2,11428.069000557927,1
38832,492945.35279274284,1,1,1,41,-1,-1,-1,-1,-1,95057.1924009949,1
38833,382417.92656516423,1,1,1,38,1,-1,-1,-1,-1,191.25799130448905,1
38834,60000.0,1,1,1,29,0,1,0,0,2,12705.032408467763,1
38835,70000.0,1,1,2,33,-1,2,1,1,1,7180.5284789744655,1
38836,70000.0,2,2,1,30,0,0,0,0,0,15365.928213766121,1
38837,50000.0,2,2,1,36,0,0,0,0,0,11035.105314413026,1
38838,30000.0,2,2,1,30,0,0,0,0,0,8335.673537532888,1
38839,415008.4015787992,2,1,1,37,0,0,0,0,0,63100.64531195941,1
38840,136990.19786813422,1,1,1,51,1,0,0,0,0,14749.855306247595,1
38841,190652.97490409523,1,1,1,53,-1,-1,-1,-1,-1,14848.10118422243,1
38842,50000.0,1,1,1,25,0,0,0,0,0,7513.387221380914,1
38843,80000.0,2,2,1,26,0,0,0,0,0,13431.325286560095,1
38844,90000.0,1,3,1,25,0,0,0,-1,-1,2490.203773573239,1
38845,20000.0,1,2,1,33,0,0,0,0,0,5735.412984651944,1
38846,240000.0,2,1,1,30,0,-1,-1,-1,-1,1266.397900063344,1
38847,150000.0,2,1,1,28,0,0,-1,-1,-1,39996.96146022455,1
38848,20000.0,1,2,1,25,0,0,-1,-1,-1,8550.4022556876,1
38849,80000.0,1,2,1,39,1,2,0,0,0,15330.6465903338,1
38850,20000.0,1,2,1,29,1,2,2,0,0,5411.737450229448,1
38851,100000.0,2,1,2,31,0,-1,0,-1,-1,11524.753996948873,1
38852,10000.0,1,2,1,37,0,2,0,2,2,2080.509841319404,1
38853,170868.36946902872,1,2,1,35,2,2,2,2,2,45217.79133340667,1
38854,240000.0,1,2,1,39,0,-1,-1,-1,-1,753.8034382083242,1
38855,50000.0,1,1,2,24,1,1,1,1,1,1086.2108753521761,1
38856,50000.0,1,2,1,40,0,1,2,2,1,5871.015780534894,1
38857,110000.0,1,2,2,31,1,0,1,1,0,504.8830125781267,1
38858,50000.0,2,1,2,34,0,0,0,0,0,14793.698148780746,1
38859,292628.32785093004,1,1,1,39,0,0,0,0,0,56076.99671055803,1
38860,200000.0,2,1,1,36,-1,1,-1,-1,-1,11568.80146864089,1
38861,10000.0,1,2,1,28,0,0,0,0,0,4152.015171514869,1
38862,100000.0,2,1,1,37,2,1,0,0,0,12707.785731893315,1
38863,142443.31831925246,1,1,1,31,1,0,0,0,0,52919.42394492898,1
38864,140000.0,2,2,2,40,-1,-1,-2,-1,-1,5608.949356916812,1
38865,200000.0,1,2,1,39,0,0,-1,0,-1,5666.759083547291,1
38866,100000.0,1,1,2,39,0,0,0,0,0,9214.16376240113,1
38867,100000.0,1,2,2,40,1,-2,-2,-2,-2,0.0,1
38868,230000.0,2,1,1,35,-1,-1,-1,-1,-2,98.49051490388524,1
38869,100000.0,1,1,1,35,0,-2,-2,-2,-1,1826.503807412865,1
38870,20000.0,1,3,1,34,0,0,2,0,0,3384.5960863571454,1
38871,180000.0,1,1,1,30,0,-1,-1,0,-1,1927.581934671569,1
38872,326351.08043276204,2,1,1,39,-1,-1,-1,-1,-1,61120.017624127686,1
38873,500000.0,2,2,1,44,0,-1,-1,-1,-1,6811.433538026385,1
38874,97505.09517329966,1,2,1,35,2,0,0,0,0,11221.63333955086,1
38875,200000.0,1,1,2,32,1,1,2,2,2,46956.45960760652,1
38876,160000.0,2,1,1,30,-1,-1,0,-1,-1,29778.28203258627,1
38877,60000.0,2,2,1,29,1,1,2,0,0,8926.635943664036,1
38878,180000.0,1,2,1,31,0,0,-2,-1,0,2120.108591871535,1
38879,20000.0,1,2,1,42,0,2,0,0,0,877.2493107531457,1
38880,90000.0,1,3,1,41,2,2,0,0,0,13748.79165611495,1
38881,50000.0,2,2,1,32,0,0,0,0,0,11188.134778412199,1
38882,100000.0,1,1,1,37,2,2,2,2,0,18403.964694510596,1
38883,150000.0,1,1,2,48,0,0,0,0,0,19205.607935080436,1
38884,102731.19111505906,1,1,1,38,1,1,0,0,0,17686.22377236806,1
38885,160000.0,2,2,1,43,-1,-1,0,-1,-1,9067.266783670068,1
38886,110000.0,1,2,2,34,0,-1,-2,-2,-2,844.6955700820829,1
38887,199612.29517460987,2,1,1,27,2,2,2,0,0,16636.441256643233,1
38888,20000.0,1,1,1,33,0,0,0,0,0,8984.520397074299,1
38889,130000.0,2,1,1,28,0,0,0,0,0,8299.357658764602,1
38890,20000.0,1,2,1,25,1,0,1,1,1,5470.992904062457,1
38891,90000.0,1,2,2,26,1,-1,-1,-1,0,2037.1748425550115,1
38892,130377.85646522135,1,3,1,45,0,-1,0,-1,0,25772.603674915525,1
38893,310000.0,1,1,1,28,0,-1,-2,-1,-1,14148.625318028982,1
38894,20000.0,1,1,2,31,2,2,0,0,2,4896.902790720287,1
38895,160000.0,2,2,1,34,0,-1,-1,-1,-1,4998.011611532856,1
38896,20000.0,1,1,2,24,0,0,-1,-2,-2,4001.79546506526,1
38897,225265.77621184726,2,1,2,36,0,0,0,0,0,22076.441047182405,1
38898,140000.0,1,1,1,34,1,2,2,2,2,29135.5631913883,1
38899,50000.0,2,2,1,26,0,0,0,0,0,24234.735521214316,1
38900,100000.0,2,2,1,52,-1,-1,-1,-2,-1,2629.2110977226384,1
38901,50000.0,1,1,2,24,1,-1,-2,-2,-2,645.6125474355772,1
38902,30000.0,1,2,1,37,0,0,0,0,0,9048.149829220272,1
38903,125352.36293014867,1,2,2,27,0,0,0,0,-1,22412.239406426153,1
38904,180000.0,1,1,2,38,0,0,0,0,0,24992.087707176895,1
38905,337392.5465099538,1,1,1,47,-1,-1,0,0,-1,105050.52854415796,1
38906,200000.0,1,2,1,30,1,1,1,1,0,24667.01674773598,1
38907,300000.0,1,1,1,36,0,-1,0,-1,-1,38957.14829146185,1
38908,20000.0,2,1,2,30,-1,-1,0,0,-1,8067.538486021591,1
38909,20000.0,2,2,1,33,1,0,2,0,0,7929.341685143776,1
38910,10000.0,1,3,1,43,0,0,0,0,0,2847.5991642707772,1
38911,330520.1146343107,1,1,1,40,1,-2,-2,-2,-2,0.0,1
38912,420808.80050751625,1,2,1,33,0,0,0,0,0,46984.89570564057,1
38913,200000.0,1,1,2,43,2,2,2,0,0,38028.02049036225,1
38914,130000.0,1,1,2,25,0,0,0,0,-1,2628.6904795250643,1
38915,200000.0,2,1,1,46,1,-2,-2,-2,-2,0.0,1
38916,244832.72332188895,1,1,2,31,1,0,1,1,1,41108.33969617709,1
38917,240000.0,2,2,1,36,0,-1,-2,-2,-2,0.0,1
38918,350000.0,2,1,1,40,0,0,1,1,1,0.0,1
38919,10000.0,2,2,1,47,1,0,0,0,0,4129.545075747946,1
38920,220000.0,1,1,2,37,0,0,0,0,0,44917.48933197628,1
38921,60000.0,1,2,2,27,1,1,1,1,1,10365.352050178499,1
38922,33943.3597405094,2,2,2,42,0,1,0,-1,-1,9014.5882851975,1
38923,30000.0,1,2,1,26,1,2,2,2,2,122.49534023076501,1
38924,70000.0,1,2,1,42,2,2,2,2,2,13686.60714811481,1
38925,10000.0,2,3,1,42,0,2,0,2,2,2292.342649594147,1
38926,305545.74755328026,2,2,1,32,0,-1,0,0,-1,101955.72504923,1
38927,60000.0,2,1,1,43,1,2,0,2,2,13972.822771835883,1
38928,50000.0,1,2,1,36,0,1,1,0,0,5258.877181979241,1
38929,20000.0,1,1,2,24,0,0,0,1,0,6393.209031397609,1
38930,60000.0,2,1,2,28,1,2,0,0,2,6695.960584335928,1
38931,50000.0,2,1,2,25,2,1,1,1,1,8958.395575477643,1
38932,180000.0,2,1,2,31,0,1,1,0,0,3377.3040533601406,1
38933,50000.0,1,2,2,47,0,0,0,0,0,9404.239389447856,1
38934,70000.0,2,2,1,30,2,2,3,4,4,13927.278797097231,1
38935,50000.0,2,2,1,33,2,2,2,1,1,10039.443179710282,1
38936,200000.0,2,1,2,37,0,-2,-2,-2,-1,349.8027655402357,1
38937,70000.0,2,1,1,47,2,2,2,2,2,11672.337684172759,1
38938,88217.29825358753,1,2,1,32,0,0,1,0,0,61112.6813661643,1
38939,453953.9557470368,1,1,1,57,0,-1,-1,-1,-1,17402.650768866977,1
38940,120000.0,2,1,2,38,-1,-1,-1,-1,-1,5510.675230215777,1
38941,131910.8634883377,2,1,2,27,-1,-1,-2,-1,-1,11831.08188316841,1
38942,50000.0,1,1,1,29,0,0,0,0,0,8710.727315496224,1
38943,210000.0,2,1,1,33,-1,-1,-1,-1,-1,1980.9276639404015,1
38944,104480.35754047683,1,1,1,43,0,1,1,1,2,19659.571842095906,1
38945,70000.0,1,1,2,27,0,0,3,3,2,15053.864027208663,1
38946,230000.0,2,2,2,41,0,0,0,-1,0,29252.504436453215,1
38947,73821.27200754358,1,2,2,25,1,1,0,0,0,12973.184275064188,1
38948,100000.0,2,2,1,38,1,2,1,1,2,27855.069777429373,1
38949,357512.44229914056,1,1,1,34,0,-1,-1,-1,-1,27236.559505113946,1
38950,20000.0,1,2,1,34,0,0,0,0,0,6627.483856320838,1
38951,260000.0,2,1,2,29,-1,-1,-1,-1,-1,5541.345798341756,1
38952,30000.0,1,2,1,45,0,0,0,0,0,11250.005194908306,1
38953,287295.3333748666,1,1,1,38,-1,-1,0,0,0,60652.230758953534,1
38954,50000.0,2,2,1,37,2,2,0,0,0,2762.741078567333,1
38955,80000.0,1,1,1,26,-1,0,-1,-1,0,2320.2860117975993,1
38956,215249.56790677382,1,1,1,37,2,2,0,0,0,28762.650186464754,1
38957,161933.46167325226,2,1,1,35,2,2,2,2,2,32951.29986701945,1
38958,500000.0,1,1,1,38,-1,-2,1,1,-2,2963.225508798888,1
38959,80000.0,1,2,1,28,0,-1,-1,-2,-1,292.36911641859274,1
38960,210000.0,1,1,1,45,-1,-1,-1,-1,-1,1222.4173893918019,1
38961,230000.0,1,1,1,40,-1,-1,-1,0,0,16760.741418549285,1
38962,80000.0,1,1,2,24,0,0,0,0,0,13932.14263376568,1
38963,220000.0,1,1,1,41,0,-2,-2,-2,-2,0.0,1
38964,80000.0,1,1,2,30,0,1,1,1,1,5559.099632740593,1
38965,453889.6328070205,1,1,1,37,-1,-1,-1,-1,-1,73521.61040882189,1
38966,50000.0,1,1,2,40,-1,-1,-1,0,-1,3174.8679551999257,1
38967,289490.0612291202,1,2,2,33,0,0,0,0,0,156943.30286492195,1
38968,35356.233300464526,1,2,1,26,0,0,2,2,2,7975.718739622444,1
38969,20000.0,1,2,1,34,0,0,0,0,0,6793.731994326928,1
38970,140000.0,1,1,2,27,0,0,1,0,0,21104.475077087664,1
38971,210000.0,2,1,1,36,1,-1,-2,-1,-1,1044.0876952849865,1
38972,90000.0,2,1,2,25,0,-2,-2,-2,-2,4678.598525713661,1
38973,80000.0,1,2,1,59,2,2,2,2,2,10938.168833657355,1
38974,212403.01557209215,2,1,2,36,0,0,0,0,0,21076.877628854763,1
38975,70000.0,2,2,1,32,1,0,0,1,0,12409.582478772569,1
38976,50000.0,2,2,2,30,2,0,2,2,2,7891.525819180058,1
38977,300000.0,2,1,1,42,-1,-1,-1,-1,-1,2814.7905087522036,1
38978,20000.0,1,2,2,30,1,2,2,0,0,5000.394584948528,1
38979,140000.0,1,1,1,36,2,1,1,1,1,13599.126224060707,1
38980,120000.0,1,2,2,33,-1,1,-1,-2,-2,196.5299758650593,1
38981,20000.0,1,2,1,48,1,-1,0,0,0,2119.623822832405,1
38982,140000.0,1,2,1,31,0,0,0,0,0,14612.611872738202,1
38983,100000.0,2,1,1,55,0,1,2,2,2,13165.226564382308,1
38984,80000.0,2,1,1,28,0,0,0,0,0,3002.0453884738636,1
38985,20000.0,1,2,2,22,0,2,1,0,0,4367.873402697824,1
38986,50000.0,1,2,2,41,1,-1,-1,-1,-1,1104.3032916573957,1
38987,98593.6267822715,1,3,1,48,0,0,0,0,0,13342.183632947377,1
38988,95802.41599909104,1,2,1,36,1,2,2,3,2,22603.753120845333,1
38989,140000.0,1,1,2,28,0,0,0,-1,-1,2033.4864367371608,1
38990,50000.0,2,2,1,26,1,1,0,0,1,5857.058272764671,1
38991,70000.0,1,2,2,28,0,0,1,2,2,7378.478747383622,1
38992,55827.627512530016,2,2,1,31,0,0,0,0,1,8524.636252128796,1
38993,50000.0,1,2,1,26,1,0,2,2,2,7710.92104175338,1
38994,20000.0,1,2,1,38,1,2,0,0,0,4085.3411743314964,1
38995,20000.0,1,1,1,29,0,0,2,1,1,10433.17963525383,1
38996,51289.464207684156,1,2,1,30,1,0,0,0,0,5686.453003058781,1
38997,205070.72395297734,2,2,1,41,0,2,0,0,1,14502.119313342571,1
38998,160000.0,1,1,1,40,-1,-1,-1,-1,1,4868.0574158255495,1
38999,239323.91472105612,2,1,2,37,0,0,0,0,0,26067.3844382538,1
39000,30000.0,2,1,2,28,1,2,0,0,0,7139.890761400657,1
39001,50000.0,1,2,1,47,0,0,0,0,0,9135.675825507906,1
39002,150000.0,2,1,2,24,-1,-1,1,1,-1,1290.9843473259964,1
39003,360000.0,1,1,2,28,-1,1,0,0,-1,26550.056212887102,1
39004,230000.0,2,2,1,32,0,2,0,-1,-1,5207.994524503401,1
39005,360000.0,1,1,2,50,1,-2,-2,-2,-2,0.0,1
39006,170000.0,2,2,1,35,0,0,0,0,0,27686.041203149092,1
39007,158061.81603568295,2,2,1,39,2,2,0,0,1,10468.254953220241,1
39008,355904.6879104412,1,2,1,27,2,1,0,0,0,16799.455298811874,1
39009,240000.0,1,1,1,35,-1,-1,-1,-1,-1,7755.0,1
39010,90000.0,1,2,1,38,0,0,0,0,0,13487.138221783198,1
39011,191427.84374507616,2,2,1,42,0,1,1,0,0,17853.418771212826,1
39012,50000.0,2,2,1,43,0,0,2,2,0,7077.913553753957,1
39013,60000.0,1,2,1,44,1,1,1,1,1,12265.859506171135,1
39014,280000.0,2,1,1,37,-1,0,0,0,0,9121.51051083458,1
39015,50000.0,1,2,2,26,1,0,0,0,0,6759.63054209094,1
39016,27755.585237196214,1,2,1,36,0,0,-1,-1,-2,2301.15681125913,1
39017,150000.0,1,2,1,40,0,0,0,0,-2,75194.1880190981,1
39018,342311.9111154071,2,1,2,37,1,1,1,2,2,74114.0011217244,1
39019,50000.0,1,1,1,37,0,0,0,0,0,8200.627797456633,1
39020,200000.0,1,1,1,38,-1,1,-1,0,-1,1094.733482377385,1
39021,140000.0,1,1,2,29,0,0,0,0,0,40018.70145825186,1
39022,185933.5749903804,1,1,2,31,1,2,2,2,2,24263.227858052724,1
39023,30000.0,1,1,2,26,1,2,0,0,0,2554.8417712054134,1
39024,50000.0,1,2,1,36,2,2,6,6,6,193.70440565643378,1
39025,54234.75732308588,2,3,1,30,-1,1,0,0,0,11853.320636296383,1
39026,367195.9335653656,2,2,1,38,-1,-1,-2,-1,-1,98.98354514259279,1
39027,90000.0,2,2,1,42,-1,-1,-1,0,-1,2213.8019102028557,1
39028,120000.0,1,1,1,33,0,0,2,0,0,9475.416164446304,1
39029,80000.0,2,2,1,33,1,0,2,1,1,9991.820373734892,1
39030,120000.0,2,1,1,37,-1,-1,-1,-1,-1,2740.6836339741444,1
39031,170000.0,1,1,2,36,-2,-2,-2,-2,-2,2058.006405405452,1
39032,174063.27310924296,1,1,1,44,0,0,-1,-2,-2,8141.410694222648,1
39033,40000.0,1,2,1,24,1,1,1,0,2,12369.239166349762,1
39034,180000.0,1,1,1,35,0,0,0,0,0,13665.015242887757,1
39035,20000.0,1,2,1,45,0,0,1,0,0,5494.772147718728,1
39036,90316.35845395416,1,2,1,39,-1,-1,-1,-1,-1,16940.261971533557,1
39037,30000.0,2,2,1,29,1,2,1,1,2,4798.181230399501,1
39038,70000.0,1,2,1,35,1,1,-1,0,0,80181.55105821269,1
39039,10000.0,1,2,1,30,2,1,2,2,1,865.7987710223066,1
39040,360000.0,1,1,1,40,0,0,0,0,0,15812.39780599257,1
39041,110000.0,1,1,1,27,0,0,0,0,0,13518.480509975703,1
39042,50000.0,1,2,1,45,0,0,0,0,0,7437.864713446097,1
39043,222682.94441604152,2,1,2,30,-1,-1,-1,0,-1,95820.14143469873,1
39044,50000.0,1,1,1,27,0,1,-1,0,-1,2059.8375826789834,1
39045,50000.0,2,1,1,24,0,0,0,0,-1,6796.386220228778,1
39046,180000.0,2,1,1,36,-1,0,-1,-1,-1,3452.4516898790707,1
39047,50000.0,1,2,1,41,0,0,0,0,0,6224.353492474769,1
39048,210000.0,1,1,1,37,0,-1,-1,-1,-1,2217.1602721177915,1
39049,30000.0,1,2,2,27,0,0,0,0,-1,9756.493143012212,1
39050,80000.0,1,1,1,25,0,0,0,0,0,12776.285072832196,1
39051,20000.0,1,2,2,26,0,0,0,0,0,21186.672227973013,1
39052,90000.0,1,1,1,33,1,0,0,0,0,14067.508867323282,1
39053,50000.0,1,2,1,41,0,0,0,0,0,23123.48720540598,1
39054,38931.46890086004,1,1,1,44,2,2,2,2,2,5907.46520681448,1
39055,247214.6436333098,2,2,1,30,1,1,0,0,0,36585.62862837126,1
39056,20000.0,1,2,2,35,0,0,0,0,0,6974.676576713662,1
39057,50000.0,1,2,2,29,0,0,0,0,0,7980.474996988435,1
39058,10000.0,1,2,2,26,0,0,0,0,0,4980.3467956452105,1
39059,240000.0,1,2,1,36,0,-1,-1,-1,-2,141.379187805176,1
39060,143611.53891360952,1,2,1,34,1,1,2,2,2,26102.720885232204,1
39061,30000.0,2,2,1,34,1,0,1,1,0,14089.301227904882,1
39062,360000.0,2,2,1,34,-2,-2,-2,-2,-2,0.0,1
39063,200000.0,2,2,1,34,-1,-1,0,-1,-1,11659.303240889703,1
39064,100000.0,2,2,2,27,1,2,1,1,2,16135.827183718253,1
39065,110000.0,2,2,1,33,1,1,3,2,1,1128.3550101957726,1
39066,150000.0,1,1,1,36,0,1,1,1,1,8928.181088908761,1
39067,55722.96287578087,1,2,2,27,0,0,2,2,2,6522.599988230418,1
39068,30000.0,1,2,2,38,0,0,0,0,0,0.0,1
39069,20000.0,1,1,1,33,2,0,0,0,2,6460.8308995496245,1
39070,150354.6307830183,1,1,1,39,0,0,0,0,-1,14894.152259561952,1
39071,50000.0,2,2,1,23,0,-1,-2,-2,-2,112.74380364163869,1
39072,130185.689814018,2,2,2,38,0,0,0,-1,0,17756.34204490093,1
39073,90000.0,1,2,1,29,1,-1,-1,-1,0,2205.7586588966437,1
39074,200000.0,1,1,1,28,0,-1,1,0,-1,6426.230767853643,1
39075,20000.0,2,2,1,40,1,2,2,1,1,4243.743645112008,1
39076,130000.0,2,2,1,37,0,0,0,0,0,8888.561936867518,1
39077,50000.0,1,1,1,25,0,0,-2,-2,-1,223.09784635432362,1
39078,200000.0,1,1,1,45,0,0,0,0,2,37345.210795710664,1
39079,70000.0,1,2,1,49,2,2,0,0,0,12094.956676297188,1
39080,20000.0,1,2,1,46,1,1,1,0,0,9852.651677218513,1
39081,50000.0,1,2,1,37,0,0,0,0,0,9284.46911153806,1
39082,20000.0,1,1,2,33,0,0,-2,-1,-1,1132.1019118853674,1
39083,80000.0,1,1,1,28,0,1,-1,-1,-1,19592.830453614522,1
